target;protectedtarget;numGens;monoDeprotected;diDeprotected;total#ofBuilings;blockAboveLimits;monoProtected;diProtected
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O;Cc1c(Cl)cccc1Nc1ccccc1C(=O)O;2;Cc1c([1CH3])cccc1N.Cc1c([1CH3])cccc1B(O)O.Cc1c([1CH3])cccc1Br;Nc1ccccc1C(=O)O;4;0;Cc1c([1CH3])cccc1Br.Cc1c([1CH3])cccc1NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.Cc1c([1CH3])cccc1B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccc3C(=O)O)cc2)OC(=O)C1(C)C
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1;O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1;3;OB(O)c1ccccc1.Brc1ccccc1;;2;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;
[1NH2][C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O;CC(C)(C)OC(=O)[1NH][C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O;1;;;0;0;;
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1;O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1;2;FC(F)(F)c1cccc(Br)c1.Nc1cccc(C(F)(F)F)c1.OB(O)c1cccc(C(F)(F)F)c1;Nc1ccccc1C(=O)O;4;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3cccc(C(F)(F)F)c3)cc2)OC(=O)C1(C)C.FC(F)(F)c1cccc(Br)c1.CN1C(C)(C)C(=O)OB(c2cccc(C(F)(F)F)c2)OC(=O)C1(C)C;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccc3C(=O)O)cc2)OC(=O)C1(C)C
C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1;C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1;1;O=C(c1ccccc1)c1cccc(B(O)O)c1.O=C(c1ccccc1)c1cccc(Br)c1.OB(O)c1ccccc1.Brc1ccccc1;OB(O)c1cccc(Br)c1.C[C@H](C(=O)O)c1cccc(B(O)O)c1;6;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2cccc(C(=O)c3ccccc3)c2)OC(=O)C1(C)C.O=C(c1ccccc1)c1cccc(Br)c1.Brc1ccccc1;C[C@H](C(=O)O)c1cccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)c1.CN1C(C)(C)C(=O)OB(c2cccc(Br)c2)OC(=O)C1(C)C
COc1ccc2cc(CCC(C)=O)ccc2c1;COc1ccc2cc(CCC(C)=O)ccc2c1;1;COc1ccc2cc(Br)ccc2c1.COc1ccc2cc(B(O)O)ccc2c1;;2;0;COc1ccc2cc(Br)ccc2c1.COc1ccc2cc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)ccc2c1;
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O;CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O;1;;;0;0;;
O=C([O-])CC(S[Au])C(=O)[O-];O=C([O-])CC(S[Au])C(=O)[O-];1;;;0;0;;
Cc1cccc(Nc2ccccc2C(=O)O)c1C;Cc1cccc(Nc2ccccc2C(=O)O)c1C;2;Cc1cccc(B(O)O)c1C.Cc1cccc(N)c1C.Cc1cccc(Br)c1C;Nc1ccccc1C(=O)O;4;0;Cc1cccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)c1C.Cc1cccc(Br)c1C.Cc1cccc(NC(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)c1C;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccc3C(=O)O)cc2)OC(=O)C1(C)C
[Au+];[Au+];1;;;0;0;;
O=S(=O)([O-])[S-];O=S(=O)([O-])[S-];1;;;0;0;;
NC(=O)N/C=C1/NC(=O)[C@H](CNC(=O)C[C@@H]([1NH2])CCC[1NH2])NC(=O)[C@H](CO)NC(=O)[C@@H]([1NH2])CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC1=O;CC(C)(C)OC(=O)[1NH]CCC[C@@H](CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H]([1NH]C(=O)OC(C)(C)C)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O)[1NH]C(=O)OC(C)(C)C;6;CC(C)(C)OC(=O)[1NH]CCC[C@@H](CC(=O)O)[1NH]C(=O)OC(C)(C)C;NC1=NCC[C@H]([C@H](N)C(=O)O)N1.CC(C)(C)OC(=O)[1NH][C@@H](CN)C(=O)O.N[C@@H](CO)C(=O)O;4;0;CC(C)(C)OC(=O)[1NH]CCC[C@@H](CC(=O)O)[1NH]C(=O)OC(C)(C)C;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@H](C(=O)O)[C@H]3CCN=C(N)N3)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NC[C@H]([1NH]C(=O)OC(C)(C)C)C(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@@H](CO)C(=O)O)cc2)OC(=O)C1(C)C
OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O;OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O;1;;;0;0;;
CC(C)(S)[C@@H]([1NH2])C(=O)O;CC(C)(C)OC(=O)[1NH][C@@H](C(=O)O)C(C)(C)S;1;;;0;0;;
COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C;COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C;1;;;0;0;;
COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O;COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O;2;CC(C)/C=C\CCCCC(=O)O;;1;0;CC(C)/C=C\CCCCC(=O)O;
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O;COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O;2;CC(C)/C=C/CCCCC(=O)O;;1;0;CC(C)/C=C/CCCCC(=O)O;
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C;C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C;1;C[N+](C)(C)CCOC(=O)CCC(=O)O;;1;0;C[N+](C)(C)CCOC(=O)CCC(=O)O;
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl;Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl;2;Cc1ccc([1CH3])c(Br)c1[1CH3].Cc1ccc([1CH3])c(B(O)O)c1[1CH3].Cc1ccc([1CH3])c(N)c1[1CH3];Nc1ccccc1C(=O)O;4;0;Cc1ccc([1CH3])c(Br)c1[1CH3].Cc1ccc([1CH3])c(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)c1[1CH3].Cc1ccc([1CH3])c(NC(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)c1[1CH3];CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccc3C(=O)O)cc2)OC(=O)C1(C)C
CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O;CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O;1;CC(=O)O;;1;0;CC(=O)O;
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1;Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1;2;[1CH3]c1cccc(F)c1Br.[1CH3]c1cccc(F)c1N.[1CH3]c1cccc(F)c1B(O)O;Cc1ccc(B(O)O)c(Br)c1.Cc1ccc(N)c(Br)c1.Cc1ccc(Br)c(B(O)O)c1.Cc1ccc(N)c(CC(=O)O)c1;7;0;CN1C(C)(C)C(=O)OB(c2c([1CH3])cccc2F)OC(=O)C1(C)C.[1CH3]c1cccc(F)c1Br.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3c([1CH3])cccc3F)cc2)OC(=O)C1(C)C;Cc1ccc(NC(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)c(Br)c1.Cc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)c(Br)c1.Cc1ccc(Br)c(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)c1.Cc1ccc(NC(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)c(CC(=O)O)c1
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12;O=C(O)COc1nn(Cc2ccccc2)c2ccccc12;1;OB(O)c1nn(Cc2ccccc2)c2ccccc12.Brc1nn(Cc2ccccc2)c2ccccc12;;2;0;Brc1nn(Cc2ccccc2)c2ccccc12.CN1C(C)(C)C(=O)OB(c2nn(Cc3ccccc3)c3ccccc23)OC(=O)C1(C)C;
C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21;C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21;1;;;0;0;;
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1;CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1;1;CC(=O)O;;1;0;CC(=O)O;
COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[1nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[1nH]1)C(C)C;COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5c(c4)nc([C@@H]4[C@H]6CC[C@H](C6)N4C(=O)[C@@H](NC(=O)OC)C(C)C)[1n]5C(=O)OC(C)(C)C)ccc2-3)c[1n]1C(=O)OC(C)(C)C)C(C)C;4;CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O;CC(C)(C)OC(=O)[1n]1cc(Br)nc1[C@@H]1CC2(CC2)CN1.OB(O)c1ccc2c(c1)C(F)(F)c1cc(Br)ccc1-2;3;1;CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O;CN1C(C)(C)C(=O)OB(c2ccc3c(c2)C(F)(F)c2cc(Br)ccc2-3)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3CC4(CC4)C[C@H]3c3nc(Br)c[1n]3C(=O)OC(C)(C)C)cc2)OC(=O)C1(C)C
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1;CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1;5;CC1=C(B(O)O)C(C)(C)CCC1.CC1=C(/C=C\Br)C(C)(C)CCC1.CC1=C(C=CB(O)O)C(C)(C)CCC1.CC1=C(Br)C(C)(C)CCC1.CC1=C(/C=C/C(C)=C\C=C\B(O)O)C(C)(C)CCC1.CC1=C(/C=C/C(C)=C\C=C/B(O)O)C(C)(C)CCC1.CC1=C(/C=C/Br)C(C)(C)CCC1;C/C(Br)=C\B(O)O.CC(/C=C\B(O)O)=C/C=C/C(C)=C/C(=O)O.C/C(Br)=C/C=CB(O)O.C/C(=C\C=CBr)B(O)O.C/C(Br)=C/C=C\B(O)O.CC(=C/C=C/B(O)O)/C=C/Br.CC(=CBr)B(O)O.CC(/C=C\B(O)O)=C/C=C\Br.CC(/C=C\B(O)O)=C\Br.CC(=C/C=C/C(C)=C/C(=O)O)/C=C/B(O)O.CC(/C=C/Br)=C\B(O)O.CC(/C=C\B(O)O)=C/C=C/Br.CC(=C/C=C\B(O)O)/C=C/Br.CC(/C=C\B(O)O)=C\C(=O)O.CC(C=CB(O)O)=CBr.C/C(C=CB(O)O)=C/C=CBr.C/C(=C\Br)B(O)O.CC(=C/B(O)O)/C=C/Br.C/C(=C/C=CBr)B(O)O.CC(=C/C=C/Br)/C=C/B(O)O.C/C(Br)=C\C=CB(O)O.C/C(Br)=C/C=C/B(O)O.C/C(=C\C=C/Br)B(O)O.C/C(C=CBr)=C/C=CB(O)O.C/C(=C/C=C\Br)B(O)O.C/C(Br)=C/B(O)O.C/C(Br)=C\C=C\B(O)O.CC(/C=C/B(O)O)=C\C(=O)O.C/C(=C/C(=O)O)B(O)O.C/C(=C\C(=O)O)B(O)O.C/C(=C/C=C/Br)B(O)O.CC(=C/C=C\Br)/C=C/B(O)O.CC(Br)=CB(O)O.C/C(Br)=C\C=C/B(O)O.CC(/C=C/B(O)O)=C\Br.CC(C=CBr)=CB(O)O.C/C(=C\C=C\Br)B(O)O.OB(O)/C=C/Br.C/C(=C/Br)B(O)O;46;0;CC1=C(/C=C/C(C)=C\C=C\B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)C(C)(C)CCC1.CC1=C(/C=C\Br)C(C)(C)CCC1.CC1=C(C=CB2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)C(C)(C)CCC1.CC1=C(Br)C(C)(C)CCC1.CC1=C(/C=C/C(C)=C\C=C/B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)C(C)(C)CCC1.CC1=C(/C=C/Br)C(C)(C)CCC1.CC1=C(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)C(C)(C)CCC1;CC(/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\Br.CC(=C/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)/C=C/Br.CC(/C=C/Br)=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(Br)=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C\C(=O)O)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C/C=C\Br.C/C(=C/C=CBr)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C/Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C(=O)O.C/C(=C/C=C/Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C\C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(=CBr)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(C=CBr)=C/C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(=C/C=C/C(C)=C/C(=O)O)/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C/C=C\Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C\C=C\Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C/C=C/C(C)=C/C(=O)O.C/C(Br)=C\C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(=C/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)/C=C/Br.C/C(Br)=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(C=CBr)=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C\C=C/Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CN1C(C)(C)C(=O)OB(/C=C/Br)OC(=O)C1(C)C.C/C(=C\C=CBr)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)/C=C/Br.C/C(=C/C(=O)O)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C\Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C/C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(=C/C=C\Br)/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\Br.C/C(Br)=C\C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=CBr.CC(=C/C=C/Br)/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C(=O)O.CC(/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C/C=C/Br.C/C(C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C/C=CBr
CCCC(C)(COC(N)=O)COC(=O)NC(C)C;CCCC(C)(COC(N)=O)COC(=O)NC(C)C;1;;;0;0;;
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1;CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1;1;CC(=O)O;;1;0;CC(=O)O;
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1;C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1;1;CC(=O)O;;1;0;CC(=O)O;
CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1;CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1;6;NC1CC1.O=C(O)c1cnccn1;N[C@H](C(=O)O)C1CCCCC1.CCC[C@H](N)C(=O)C(=O)O.CC(C)(C)[C@H](N)C(=O)O.O=C(O)[C@H]1NC[C@@H]2CCC[C@@H]21;6;0;O=C(O)c1cnccn1.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NC3CC3)cc2)OC(=O)C1(C)C;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@H](C(=O)O)C3CCCCC3)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@H](C(=O)O)C(C)(C)C)cc2)OC(=O)C1(C)C.CCC[C@H](NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1)C(=O)C(=O)O.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3C[C@@H]4CCC[C@@H]4[C@H]3C(=O)O)cc2)OC(=O)C1(C)C
O=c1[1nH]c2cc(Cl)ccc2o1;CC(C)(C)OC(=O)[1n]1c(=O)oc2ccc(Cl)cc21;1;;;0;0;;
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1;CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1;1;CC(=O)O;;1;0;CC(=O)O;
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1;CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1;1;;;0;0;;
COc1ccccc1OCC(O)COC(N)=O;COc1ccccc1OCC(O)COC(N)=O;1;COc1ccccc1Br.COc1ccccc1B(O)O;;2;0;COc1ccccc1Br.COc1ccccc1B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1;
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1;CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1;2;OB(O)c1ccccc1.CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Br.Brc1ccccc1.CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1O.CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1B(O)O.Oc1ccccc1;Nc1ccc([N+](=O)[O-])cc1Br;7;0;CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Br.Brc1ccccc1.CN1C(C)(C)C(=O)OB(c2cc([N+](=O)[O-])ccc2NS(C)(=O)=O)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1O.Oc1ccccc1;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccc([N+](=O)[O-])cc3Br)cc2)OC(=O)C1(C)C
Clc1ccc2nsnc2c1NC1=NCCN1;Clc1ccc2nsnc2c1NC1=NCCN1;1;;;0;0;;
Cc1ccccc1OCC(O)CO;Cc1ccccc1OCC(O)CO;1;Cc1ccccc1B(O)O.Cc1ccccc1Br;;2;0;Cc1ccccc1Br.Cc1ccccc1B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1;
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1;Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1;3;NS(=O)(=O)c1ccc(B(O)O)cc1.NS(=O)(=O)c1ccc(Br)cc1.OB(O)c1ccccc1.Brc1ccccc1;Cc1onc(B(O)O)c1Br.Cc1onc(Br)c1B(O)O;6;0;CN1C(C)(C)C(=O)OB(c2ccc(S(N)(=O)=O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.NS(=O)(=O)c1ccc(Br)cc1.Brc1ccccc1;Cc1onc(Br)c1B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.Cc1onc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)c1Br
[1NH2]CC(CC(=O)O)c1ccc(Cl)cc1;CC(C)(C)OC(=O)[1NH]CC(CC(=O)O)c1ccc(Cl)cc1;1;[1CH3]c1ccc(Br)cc1.[1CH3]c1ccc(B(O)O)cc1;;2;0;[1CH3]c1ccc(Br)cc1.CN1C(C)(C)C(=O)OB(c2ccc([1CH3])cc2)OC(=O)C1(C)C;
Oc1ncnc2[1nH]ncc12;CC(C)(C)OC(=O)[1n]1ncc2c(O)ncnc21;1;;;0;0;;
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[1nH]4)cc3)cc2)[1nH]1)C(C)C;COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[1n]4C(=O)OC(C)(C)C)cc3)cc2)[1n]1C(=O)OC(C)(C)C)C(C)C;6;CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O;OB(O)c1ccc(Br)cc1.CC(C)(C)OC(=O)[1n]1c(Br)cnc1[C@@H]1CCCN1;3;0;CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3CCC[C@H]3c3ncc(Br)[1n]3C(=O)OC(C)(C)C)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(Br)cc2)OC(=O)C1(C)C
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1;O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1;1;;;0;0;;
O=P(O)(O)C(Cl)(Cl)P(=O)(O)O;O=P(O)(O)C(Cl)(Cl)P(=O)(O)O;1;;;0;0;;
CC(O)(P(=O)(O)O)P(=O)(O)O;CC(O)(P(=O)(O)O)P(=O)(O)O;1;;;0;0;;
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC;COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC;1;COc1ccc(Br)cc1OC.COc1ccc(B(O)O)cc1OC;;2;1;COc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1OC.COc1ccc(Br)cc1OC;
Cc1ccccc1C(OCCN(C)C)c1ccccc1;Cc1ccccc1C(OCCN(C)C)c1ccccc1;1;Cc1ccccc1B(O)O.Cc1ccccc1Br.OB(O)c1ccccc1.Brc1ccccc1;;4;0;Brc1ccccc1.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Cc1ccccc1B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.Cc1ccccc1Br;
[1NH2]CCC(O)(P(=O)(O)O)P(=O)(O)O;CC(C)(C)OC(=O)[1NH]CCC(O)(P(=O)(O)O)P(=O)(O)O;1;;;0;0;;
